1172.439293 -3037.788117 
1250.530435 -3100.252295 
1342.362413 -3139.836229 
1441.413319 -3126.091483 
1532.149191 -3084.055767 
1630.542581 -3066.202450 
1730.364165 -3060.231578 
1830.295971 -3056.539145 
1928.514087 -3075.332808 
2023.813533 -3105.631579 
2119.026924 -3136.199705 
2214.436302 -3166.150508 
2309.384928 -3197.531369 
2369.494873 -3217.103741 
